id,nome,contrib_open_source,programa_hobby,salario,sistema_operacional_id,pais_id,empresa_id
82509,respondent_82509,No,No,0.0,3,21,2
45875,respondent_45875,No,No,0.0,4,130,8
50334,respondent_50334,Yes,Yes,4175.13,2,50,4
64351,respondent_64351,No,No,0.0,3,107,3
23660,respondent_23660,No,Yes,0.0,1,50,3
53170,respondent_53170,No,Yes,23812.5,4,130,4
78839,respondent_78839,No,Yes,18535.02,1,21,3
5234,respondent_5234,Yes,Yes,18651.86,1,42,0
42161,respondent_42161,No,Yes,18221.33,2,115,4
29128,respondent_29128,No,Yes,2023.11,1,100,7
82208,respondent_82208,No,Yes,0.0,4,7,8
4403,respondent_4403,No,Yes,50800.0,2,130,3
58932,respondent_58932,No,Yes,0.0,3,130,7
66725,respondent_66725,Yes,Yes,15.88,2,128,3
87461,respondent_87461,No,No,12425.68,4,50,3
11454,respondent_11454,No,Yes,18407.06,4,21,3
53243,respondent_53243,Yes,Yes,15559.41,4,127,7
30886,respondent_30886,No,No,27781.25,2,130,7
20471,respondent_20471,Yes,Yes,7928.61,4,111,6
60037,respondent_60037,Yes,Yes,21371.88,1,40,4
20293,respondent_20293,Yes,Yes,4663.44,4,36,0
80792,respondent_80792,Yes,Yes,0.0,3,89,3
639,respondent_639,No,Yes,0.0,3,70,2
86441,respondent_86441,Yes,Yes,23812.5,4,130,1
80785,respondent_80785,Yes,Yes,17780.0,2,130,7
28960,respondent_28960,No,Yes,0.0,2,7,4
90526,respondent_90526,No,Yes,36915.09,4,82,8
75662,respondent_75662,Yes,Yes,41275.0,4,130,4
49583,respondent_49583,No,Yes,0.0,4,128,5
33389,respondent_33389,Yes,Yes,4191.0,2,130,8
76811,respondent_76811,Yes,Yes,0.0,1,58,3
73336,respondent_73336,Yes,No,0.0,1,50,8
18953,respondent_18953,No,Yes,0.0,4,130,8
8734,respondent_8734,No,Yes,7555.23,1,67,1
85218,respondent_85218,Yes,Yes,17462.5,2,130,3
35710,respondent_35710,No,Yes,0.0,3,100,1
53716,respondent_53716,No,No,9326.88,1,82,4
28531,respondent_28531,Yes,Yes,2385.06,4,11,4
49272,respondent_49272,Yes,Yes,22051.01,1,128,3
58267,respondent_58267,Yes,Yes,445.77,4,61,8
95039,respondent_95039,No,Yes,39687.5,2,130,7
4215,respondent_4215,No,Yes,5829.3,1,18,6
60355,respondent_60355,Yes,Yes,0.0,2,130,2
76430,respondent_76430,No,Yes,0.0,4,130,0
58298,respondent_58298,Yes,Yes,21450.3,1,8,3
9526,respondent_9526,No,No,0.0,3,111,2
101551,respondent_101551,Yes,Yes,87.63,1,50,7
52549,respondent_52549,No,Yes,49212.5,2,130,2
51563,respondent_51563,No,Yes,74.93,4,50,3
93427,respondent_93427,Yes,Yes,0.0,4,100,3
14176,respondent_14176,No,No,0.0,3,130,8
74328,respondent_74328,No,Yes,9791.7,4,82,4
72605,respondent_72605,Yes,Yes,297949.62,1,116,4
75199,respondent_75199,No,No,17486.31,2,111,7
98645,respondent_98645,No,No,195784.47,0,110,3
86787,respondent_86787,No,No,22891.75,1,130,4
85234,respondent_85234,Yes,No,6130.29,2,95,7
4088,respondent_4088,No,Yes,0.0,4,81,8
9231,respondent_9231,Yes,Yes,0.0,3,50,8
67470,respondent_67470,No,Yes,3730.63,4,50,8
71140,respondent_71140,Yes,Yes,25645.11,2,39,4
77321,respondent_77321,No,Yes,14565.63,4,94,8
18750,respondent_18750,No,Yes,0.0,2,100,8
75240,respondent_75240,No,No,0.0,3,50,4
16654,respondent_16654,Yes,Yes,49516.67,2,17,1
2645,respondent_2645,No,No,838.2,4,44,8
58192,respondent_58192,Yes,Yes,0.0,2,21,0
88305,respondent_88305,No,Yes,17486.31,1,40,4
45428,respondent_45428,No,Yes,3002.28,1,99,4
47147,respondent_47147,No,Yes,6217.29,4,111,3
24679,respondent_24679,Yes,Yes,0.0,4,50,6
46923,respondent_46923,No,No,39687.5,2,130,6
15060,respondent_15060,No,Yes,0.0,4,50,8
101524,respondent_101524,No,Yes,25400.0,4,130,3
96794,respondent_96794,No,No,2731.77,4,17,3
88053,respondent_88053,No,Yes,38100.0,4,130,8
6806,respondent_6806,Yes,Yes,0.0,4,130,3
9313,respondent_9313,Yes,Yes,0.0,4,115,8
41641,respondent_41641,No,Yes,0.0,4,59,4
22601,respondent_22601,Yes,Yes,32702.5,1,130,2
72048,respondent_72048,Yes,Yes,5548.95,4,29,7
21665,respondent_21665,No,Yes,12272.01,4,21,5
16349,respondent_16349,No,Yes,0.0,4,106,8
66243,respondent_66243,No,Yes,15557.5,4,130,4
34330,respondent_34330,No,Yes,13445.49,2,94,4
14394,respondent_14394,Yes,Yes,47625.0,2,130,3
46794,respondent_46794,No,Yes,12123.42,4,42,1
9410,respondent_9410,No,Yes,25391.43,4,7,4
91559,respondent_91559,No,No,3810.0,4,89,6
72714,respondent_72714,Yes,Yes,17462.5,4,130,4
6266,respondent_6266,Yes,No,19815.81,4,40,0
52531,respondent_52531,No,Yes,0.0,4,99,8
80859,respondent_80859,Yes,Yes,4149.09,2,127,7
48418,respondent_48418,Yes,Yes,3479.17,4,50,3
80281,respondent_80281,No,Yes,29527.5,2,130,4
79355,respondent_79355,Yes,Yes,0.0,1,52,0
99425,respondent_99425,Yes,Yes,61912.5,4,130,2
86987,respondent_86987,No,Yes,12588.24,4,13,3
53249,respondent_53249,No,No,0.0,4,109,0
32172,respondent_32172,No,Yes,0.0,3,130,8
70789,respondent_70789,No,Yes,0.0,4,128,2
7265,respondent_7265,No,No,21371.88,4,42,7
7273,respondent_7273,Yes,Yes,0.0,4,50,8
26014,respondent_26014,No,Yes,598.17,1,50,1
89025,respondent_89025,No,Yes,18097.5,4,130,4
55090,respondent_55090,Yes,Yes,5658.8,2,50,5
86278,respondent_86278,Yes,Yes,0.0,3,50,8
83152,respondent_83152,Yes,Yes,0.0,1,130,2
74346,respondent_74346,No,Yes,0.0,3,23,8
37013,respondent_37013,Yes,Yes,0.0,3,106,8
12419,respondent_12419,No,Yes,23204.17,4,83,7
27553,respondent_27553,Yes,Yes,23314.98,1,42,3
7318,respondent_7318,No,No,47625.0,4,130,8
90679,respondent_90679,Yes,No,24583.39,2,128,2
44174,respondent_44174,Yes,Yes,1988.19,2,50,2
37271,respondent_37271,No,Yes,13548.36,4,115,3
101343,respondent_101343,No,Yes,10491.79,4,56,7
18709,respondent_18709,No,Yes,0.0,3,50,8
67210,respondent_67210,No,Yes,37147.5,4,130,0
66833,respondent_66833,Yes,Yes,17640.94,4,128,4
1027,respondent_1027,Yes,No,10604.18,4,127,4
95860,respondent_95860,Yes,Yes,0.0,4,50,5
38574,respondent_38574,No,Yes,0.0,3,50,2
88381,respondent_88381,No,Yes,2982.28,4,50,2
82700,respondent_82700,Yes,Yes,5955.03,4,18,8
30365,respondent_30365,Yes,Yes,0.0,4,94,8
18128,respondent_18128,Yes,Yes,3876.67,4,50,2
29135,respondent_29135,Yes,Yes,8652.51,2,105,7
15923,respondent_15923,No,Yes,0.0,4,22,6
34282,respondent_34282,No,Yes,10233.66,2,74,3
85781,respondent_85781,No,Yes,7117.08,1,92,5
28561,respondent_28561,Yes,No,9525.0,2,130,4
56940,respondent_56940,No,Yes,11203.94,2,94,8
24735,respondent_24735,No,Yes,39726.55,4,116,4
56014,respondent_56014,No,Yes,13060.68,2,23,2
36344,respondent_36344,Yes,Yes,31750.0,2,130,4
74690,respondent_74690,No,Yes,8035.29,2,24,4
47624,respondent_47624,No,Yes,0.0,4,50,8
35273,respondent_35273,No,Yes,11189.97,1,39,1
90234,respondent_90234,Yes,Yes,10336.21,4,44,4
25728,respondent_25728,No,Yes,19043.65,4,7,1
1150,respondent_1150,Yes,Yes,17891.76,2,58,3
52857,respondent_52857,Yes,Yes,12123.42,1,17,3
61874,respondent_61874,No,Yes,8820.47,4,128,1
17606,respondent_17606,No,Yes,19050.0,4,102,3
45764,respondent_45764,No,Yes,0.0,3,17,7
43889,respondent_43889,No,Yes,0.0,1,18,8
63205,respondent_63205,Yes,Yes,118.11,1,50,7
39750,respondent_39750,No,No,6350.0,4,130,0
70007,respondent_70007,No,Yes,18787.11,4,31,0
82979,respondent_82979,Yes,Yes,0.0,3,39,3
31941,respondent_31941,No,No,34131.25,4,130,3
1780,respondent_1780,No,Yes,34972.31,4,42,2
59708,respondent_59708,No,Yes,0.0,3,17,8
1616,respondent_1616,Yes,Yes,8747.13,4,82,6
1939,respondent_1939,No,No,0.0,3,84,6
36343,respondent_36343,No,Yes,19861.53,4,116,7
98409,respondent_98409,Yes,Yes,2882.9,4,50,2
91377,respondent_91377,No,Yes,0.0,3,5,8
10461,respondent_10461,Yes,Yes,12065.0,4,130,7
2469,respondent_2469,Yes,Yes,233149.14,2,40,4
66921,respondent_66921,No,Yes,23314.98,1,42,2
87147,respondent_87147,No,No,15543.21,1,111,8
35318,respondent_35318,Yes,Yes,1074.42,1,50,1
2878,respondent_2878,No,Yes,26987.5,2,130,2
55468,respondent_55468,No,No,40649.21,2,130,6
33136,respondent_33136,Yes,Yes,36642.36,4,17,2
40554,respondent_40554,No,No,0.0,2,99,8
31664,respondent_31664,No,Yes,0.0,3,82,1
1855,respondent_1855,No,Yes,635000.0,1,130,5
35160,respondent_35160,Yes,Yes,0.0,2,128,4
95980,respondent_95980,Yes,Yes,4663.44,1,42,8
43176,respondent_43176,No,Yes,13990.32,4,13,0
76786,respondent_76786,No,Yes,0.0,3,42,0
83011,respondent_83011,No,No,0.0,4,99,4
31815,respondent_31815,Yes,Yes,0.0,4,50,2
61013,respondent_61013,No,Yes,15240.0,2,126,3
14627,respondent_14627,No,Yes,2800.35,1,94,0
88518,respondent_88518,Yes,Yes,0.0,1,67,4
18124,respondent_18124,No,No,0.0,4,130,3
93950,respondent_93950,Yes,Yes,28575.0,2,130,3
10127,respondent_10127,Yes,Yes,0.0,3,130,3
49308,respondent_49308,No,Yes,11658.6,2,42,4
48718,respondent_48718,No,Yes,1847.85,1,50,8
69871,respondent_69871,Yes,Yes,0.0,3,50,8
85072,respondent_85072,No,Yes,0.0,4,112,6
69847,respondent_69847,No,Yes,26352.5,4,130,2
45093,respondent_45093,Yes,Yes,8907.78,4,23,2
1863,respondent_1863,No,Yes,8201.03,4,50,3
93836,respondent_93836,Yes,Yes,24798.66,3,21,6
6223,respondent_6223,No,Yes,18315.31,4,109,4
70098,respondent_70098,Yes,Yes,0.0,3,47,1
69425,respondent_69425,No,No,0.0,1,24,6
94088,respondent_94088,Yes,Yes,0.0,4,50,8
92592,respondent_92592,No,Yes,16032.48,4,23,3
22163,respondent_22163,No,Yes,8911.59,4,17,8
17150,respondent_17150,No,Yes,15215.24,4,128,4
96529,respondent_96529,No,Yes,12823.19,4,40,0
15482,respondent_15482,Yes,Yes,17796.51,4,128,4
25214,respondent_25214,No,Yes,0.0,4,75,7
90174,respondent_90174,No,Yes,0.0,2,130,8
56211,respondent_56211,No,Yes,4819.65,3,94,8
62437,respondent_62437,No,No,9326.88,4,95,1
56382,respondent_56382,Yes,Yes,24747.86,4,130,0
11361,respondent_11361,Yes,Yes,15125.7,2,94,8
81382,respondent_81382,No,Yes,0.0,4,42,7
44224,respondent_44224,No,Yes,0.0,3,134,8
5323,respondent_5323,No,Yes,670.56,1,81,1
58130,respondent_58130,No,No,0.0,3,130,4
71365,respondent_71365,Yes,Yes,3493.77,1,59,8
49259,respondent_49259,No,Yes,15605.76,4,55,1
73656,respondent_73656,No,Yes,9714.55,4,104,1
8220,respondent_8220,Yes,Yes,3665.22,4,11,4
46109,respondent_46109,Yes,Yes,18653.76,4,44,3
83262,respondent_83262,No,Yes,21389.34,2,115,4
87032,respondent_87032,No,Yes,2373.63,1,23,4
8504,respondent_8504,No,Yes,0.0,4,128,8
43406,respondent_43406,No,Yes,9547.86,1,126,4
99823,respondent_99823,No,Yes,13600.43,4,56,4
72219,respondent_72219,No,Yes,0.0,3,118,8
93709,respondent_93709,Yes,Yes,28575.0,4,130,8
26004,respondent_26004,No,Yes,9940.61,1,50,6
32089,respondent_32089,No,Yes,23812.5,4,130,3
47443,respondent_47443,Yes,Yes,10020.3,4,31,2
29692,respondent_29692,No,No,1722.12,4,89,8
62541,respondent_62541,Yes,Yes,0.0,4,21,3
4816,respondent_4816,No,No,4137.66,4,123,4
42877,respondent_42877,No,Yes,13989.05,1,40,4
81831,respondent_81831,No,Yes,23314.98,1,56,3
98792,respondent_98792,Yes,Yes,0.0,3,50,1
69406,respondent_69406,Yes,Yes,4015.74,2,24,0
6337,respondent_6337,Yes,Yes,38100.0,4,130,4
91917,respondent_91917,No,Yes,17251.68,1,13,3
6634,respondent_6634,No,Yes,0.0,3,100,3
83927,respondent_83927,Yes,Yes,15540.99,4,42,4
58153,respondent_58153,No,Yes,0.0,3,130,8
80238,respondent_80238,No,Yes,0.0,1,50,0
97359,respondent_97359,Yes,Yes,3810.0,4,43,4
66867,respondent_66867,Yes,Yes,44588.43,2,55,3
56584,respondent_56584,Yes,Yes,5080.0,4,130,3
48836,respondent_48836,No,Yes,7086.6,1,95,7
40692,respondent_40692,Yes,Yes,4191.0,4,126,8
6452,respondent_6452,Yes,Yes,31750.0,4,130,0
6845,respondent_6845,No,Yes,20955.0,4,130,0
96297,respondent_96297,No,Yes,5143.5,4,34,2
54106,respondent_54106,No,Yes,21760.5,2,82,6
85470,respondent_85470,Yes,No,53975.0,1,130,2
52059,respondent_52059,Yes,Yes,23314.98,1,42,4
60390,respondent_60390,Yes,Yes,317500.0,4,130,8
70947,respondent_70947,No,Yes,249852.18,1,7,1
96838,respondent_96838,Yes,Yes,3413.13,4,42,2
57450,respondent_57450,Yes,Yes,97920.81,2,95,7
46905,respondent_46905,Yes,Yes,0.0,3,44,8
5117,respondent_5117,No,Yes,952.5,4,50,1
67366,respondent_67366,Yes,Yes,0.0,3,23,8
31457,respondent_31457,No,No,0.0,4,99,4
59901,respondent_59901,No,No,2114.55,4,52,1
97027,respondent_97027,Yes,Yes,0.0,2,27,8
68786,respondent_68786,No,Yes,0.0,3,50,8
13574,respondent_13574,Yes,Yes,15435.58,1,128,3
65061,respondent_65061,Yes,Yes,5958.84,4,11,4
13397,respondent_13397,Yes,Yes,31750.0,4,130,6
68629,respondent_68629,No,Yes,317500.0,2,7,0
43622,respondent_43622,Yes,No,2971.8,1,17,7
43004,respondent_43004,No,Yes,1587.5,4,130,8
63546,respondent_63546,Yes,Yes,0.0,1,126,0
33457,respondent_33457,No,No,0.0,3,13,0
35325,respondent_35325,Yes,Yes,20074.26,2,94,8
64995,respondent_64995,No,Yes,20894.04,4,100,2
34958,respondent_34958,No,Yes,24869.14,1,8,1
27610,respondent_27610,Yes,Yes,0.0,3,130,8
37891,respondent_37891,No,Yes,0.0,4,40,6
99194,respondent_99194,No,Yes,16668.75,4,130,5
97324,respondent_97324,Yes,Yes,6656.07,1,17,4
45507,respondent_45507,Yes,Yes,24579.58,1,31,5
71961,respondent_71961,Yes,Yes,19367.5,1,130,0
29173,respondent_29173,No,Yes,20052.03,4,82,1
53038,respondent_53038,No,No,0.0,3,50,3
54805,respondent_54805,Yes,Yes,36604.58,4,128,4
17666,respondent_17666,No,Yes,0.0,3,51,6
2664,respondent_2664,No,Yes,4663.44,1,44,4
1247,respondent_1247,Yes,Yes,19050.0,4,130,2
9650,respondent_9650,Yes,Yes,0.0,4,17,8
79168,respondent_79168,Yes,Yes,0.0,3,130,4
8087,respondent_8087,No,No,7486.65,4,17,2
63649,respondent_63649,No,Yes,14154.47,2,100,6
49972,respondent_49972,No,Yes,0.0,4,130,8
43581,respondent_43581,Yes,Yes,28587.38,4,58,0
39838,respondent_39838,No,Yes,11657.33,2,111,6
22785,respondent_22785,No,Yes,15875.0,4,130,0
85421,respondent_85421,No,Yes,14127.48,4,109,4
80947,respondent_80947,No,No,0.0,3,100,8
39578,respondent_39578,No,Yes,12111.99,4,123,7
14624,respondent_14624,No,Yes,0.0,4,111,8
41145,respondent_41145,No,Yes,0.0,2,130,8
47432,respondent_47432,No,Yes,25400.0,2,130,3
78047,respondent_78047,No,Yes,0.0,4,130,8
99946,respondent_99946,No,Yes,8317.23,4,17,7
84116,respondent_84116,No,Yes,15543.21,4,8,3
74361,respondent_74361,Yes,Yes,27200.54,2,39,8
11474,respondent_11474,No,Yes,2385.06,4,50,2
29805,respondent_29805,Yes,Yes,39687.5,2,130,0
43166,respondent_43166,No,Yes,9326.88,4,56,1
32323,respondent_32323,Yes,Yes,33440.37,4,55,2
68335,respondent_68335,No,Yes,0.0,3,81,8
12617,respondent_12617,No,Yes,0.0,3,125,8
71861,respondent_71861,Yes,Yes,44450.0,1,130,4
46571,respondent_46571,No,Yes,139887.96,2,111,4
34531,respondent_34531,No,Yes,0.0,3,128,4
77758,respondent_77758,No,Yes,0.0,4,85,1
47121,respondent_47121,No,Yes,0.0,3,55,4
51387,respondent_51387,No,No,3139.44,4,109,1
18043,respondent_18043,No,Yes,30956.25,1,130,6
62181,respondent_62181,No,No,7955.28,4,94,4
29994,respondent_29994,No,Yes,25397.46,4,102,0
8653,respondent_8653,Yes,Yes,4034.79,4,5,8
97288,respondent_97288,No,Yes,5360.67,4,42,2
82772,respondent_82772,No,Yes,7063.74,1,5,8
91866,respondent_91866,No,No,3097.53,4,18,7
92994,respondent_92994,No,Yes,10160.0,2,130,3
96064,respondent_96064,Yes,Yes,0.0,1,89,3
47941,respondent_47941,No,No,15435.58,4,128,0
24306,respondent_24306,No,Yes,24765.0,1,130,7
8112,respondent_8112,No,Yes,52920.9,2,128,8
28798,respondent_28798,Yes,Yes,19845.97,2,128,6
8525,respondent_8525,Yes,Yes,35337.75,2,130,6
24999,respondent_24999,No,No,0.0,4,33,8
14730,respondent_14730,Yes,Yes,15339.38,4,21,3
80897,respondent_80897,No,Yes,6350.0,1,130,4
60813,respondent_60813,No,Yes,1352.55,4,17,4
45036,respondent_45036,Yes,Yes,0.0,3,50,4
68364,respondent_68364,No,Yes,0.0,4,100,8
87187,respondent_87187,No,Yes,15543.21,4,36,6
688,respondent_688,No,No,0.0,3,50,3
7806,respondent_7806,No,Yes,0.0,1,115,8
26474,respondent_26474,Yes,Yes,81602.58,2,42,8
18396,respondent_18396,Yes,Yes,7486.65,1,17,0
15430,respondent_15430,Yes,Yes,24286.21,1,42,4
40115,respondent_40115,Yes,No,9326.88,4,44,1
76334,respondent_76334,No,Yes,27158.0,2,58,4
53061,respondent_53061,No,Yes,1032.51,4,50,6
83564,respondent_83564,No,Yes,31086.43,2,42,4
85451,respondent_85451,Yes,Yes,33337.5,2,130,2
46992,respondent_46992,No,Yes,15853.41,4,115,0
19842,respondent_19842,Yes,Yes,22852.38,2,7,7
52604,respondent_52604,No,Yes,0.0,1,50,2
25595,respondent_25595,No,Yes,4396.74,1,17,4
75582,respondent_75582,Yes,Yes,17874.62,4,42,4
49210,respondent_49210,No,Yes,38100.0,4,130,2
11192,respondent_11192,No,No,42862.5,3,130,7
98794,respondent_98794,Yes,Yes,42862.5,2,130,2
3878,respondent_3878,No,No,38766.75,1,50,3
49541,respondent_49541,Yes,Yes,38858.19,4,40,4
24638,respondent_24638,Yes,Yes,25400.0,4,130,2
30331,respondent_30331,Yes,Yes,0.0,4,130,8
25257,respondent_25257,No,Yes,52968.84,1,116,2
2601,respondent_2601,Yes,Yes,38858.19,2,107,8
1832,respondent_1832,Yes,Yes,0.0,3,17,8
35084,respondent_35084,Yes,Yes,34925.0,1,130,4
44692,respondent_44692,No,No,13211.81,4,111,0
51947,respondent_51947,Yes,Yes,76200.0,2,130,0
47916,respondent_47916,No,Yes,10934.7,2,50,5
97220,respondent_97220,Yes,Yes,0.0,4,123,7
48567,respondent_48567,No,Yes,11907.52,2,128,4
79531,respondent_79531,No,Yes,1905.0,4,89,7
74099,respondent_74099,No,Yes,31750.0,2,130,3
28512,respondent_28512,No,Yes,18653.76,4,82,0
51486,respondent_51486,Yes,Yes,16709.07,1,40,4
65639,respondent_65639,Yes,Yes,10260.33,2,107,3
13702,respondent_13702,Yes,Yes,26035.0,4,130,6
33146,respondent_33146,No,No,0.0,1,17,3
81323,respondent_81323,No,Yes,0.0,1,50,4
13536,respondent_13536,No,Yes,3729.99,1,111,4
19476,respondent_19476,No,No,0.0,4,7,0
12057,respondent_12057,No,Yes,0.0,4,42,8
23926,respondent_23926,Yes,Yes,0.0,1,13,3
83709,respondent_83709,Yes,Yes,8721.09,4,40,6
62841,respondent_62841,No,No,18836.64,2,39,3
73136,respondent_73136,No,Yes,45720.0,4,130,2
11478,respondent_11478,No,No,23374.03,4,128,3
80643,respondent_80643,No,No,23313.39,1,42,0
34031,respondent_34031,No,Yes,1490.98,4,50,8
96943,respondent_96943,No,Yes,10103.17,2,111,4
50480,respondent_50480,Yes,Yes,11875.77,4,23,3
14847,respondent_14847,Yes,Yes,317500.0,4,21,2
20057,respondent_20057,Yes,Yes,32131.0,4,130,3
82321,respondent_82321,Yes,Yes,26670.0,4,130,3
56872,respondent_56872,Yes,Yes,1490.98,4,50,3
25942,respondent_25942,Yes,Yes,22225.0,2,130,7
37598,respondent_37598,Yes,Yes,22225.0,4,130,2
19829,respondent_19829,No,Yes,3810.0,4,130,7
17479,respondent_17479,No,No,24003.0,4,130,3
32973,respondent_32973,No,Yes,0.0,4,50,8
41719,respondent_41719,Yes,Yes,635000.0,2,130,3
71949,respondent_71949,No,Yes,4034.79,1,94,8
8238,respondent_8238,No,Yes,0.0,4,17,8
94081,respondent_94081,No,Yes,28121.93,4,21,6
43900,respondent_43900,Yes,Yes,9953.63,4,30,8
14302,respondent_14302,No,Yes,10024.11,4,27,4
74624,respondent_74624,No,Yes,20206.34,4,40,7
81998,respondent_81998,No,Yes,16362.05,4,21,2
70720,respondent_70720,Yes,Yes,37147.5,2,130,2
9532,respondent_9532,No,Yes,41275.0,3,130,2
21798,respondent_21798,No,Yes,28178.76,2,31,2
75639,respondent_75639,Yes,Yes,37898.07,2,55,7
47105,respondent_47105,Yes,Yes,0.0,3,22,8
86040,respondent_86040,No,Yes,13652.5,4,130,7
51810,respondent_51810,Yes,Yes,35791.78,2,21,4
14587,respondent_14587,No,No,6888.48,3,89,1
7081,respondent_7081,No,Yes,0.0,3,134,8
21318,respondent_21318,No,Yes,0.0,4,18,4
42550,respondent_42550,No,Yes,0.0,3,109,2
36638,respondent_36638,Yes,Yes,29845.0,1,130,4
52886,respondent_52886,No,Yes,0.0,3,99,0
22897,respondent_22897,No,No,11025.51,4,128,4
52470,respondent_52470,Yes,Yes,26987.5,2,130,3
36053,respondent_36053,No,Yes,0.0,4,104,8
17880,respondent_17880,No,No,10801.35,2,98,3
38197,respondent_38197,No,Yes,18522.95,2,128,7
28527,respondent_28527,No,Yes,6743.7,2,70,3
80459,respondent_80459,Yes,Yes,22051.01,4,128,2
78049,respondent_78049,Yes,Yes,0.0,3,82,6
65293,respondent_65293,No,Yes,1638.3,3,17,7
64890,respondent_64890,Yes,No,29143.64,1,40,6
87842,respondent_87842,Yes,Yes,34925.0,2,130,6
55147,respondent_55147,No,No,3177.54,4,116,4
40390,respondent_40390,No,Yes,47625.0,2,130,8
67545,respondent_67545,No,Yes,0.0,3,82,8
73602,respondent_73602,No,No,0.0,4,130,8
91588,respondent_91588,Yes,Yes,21371.88,4,40,3
66188,respondent_66188,No,No,0.0,2,50,8
86854,respondent_86854,Yes,Yes,47625.0,1,130,3
75265,respondent_75265,No,Yes,20206.34,4,42,4
42538,respondent_42538,No,Yes,22225.0,2,130,7
45276,respondent_45276,No,Yes,0.0,3,50,8
10068,respondent_10068,Yes,Yes,12952.73,1,82,4
40916,respondent_40916,Yes,Yes,57150.0,1,130,8
18067,respondent_18067,Yes,Yes,0.0,2,50,0
78560,respondent_78560,No,Yes,0.0,4,126,7
17574,respondent_17574,No,Yes,15853.41,2,67,4
25099,respondent_25099,Yes,Yes,47625.0,2,130,4
53041,respondent_53041,No,Yes,0.0,3,42,2
3088,respondent_3088,Yes,Yes,16150.59,2,123,6
61995,respondent_61995,No,No,11025.51,4,128,0
94258,respondent_94258,No,No,38348.28,1,21,8
1447,respondent_1447,Yes,Yes,0.0,3,100,7
46459,respondent_46459,Yes,Yes,30165.68,2,83,1
52054,respondent_52054,Yes,Yes,0.0,2,89,8
38447,respondent_38447,No,Yes,27569.16,2,115,3
48170,respondent_48170,No,Yes,41735.69,1,21,3
18956,respondent_18956,No,Yes,0.0,1,130,7
37654,respondent_37654,Yes,Yes,47716.44,1,50,1
14896,respondent_14896,No,No,21272.5,4,130,2
14133,respondent_14133,No,Yes,24765.0,2,130,4
74487,respondent_74487,Yes,Yes,0.0,3,47,4
91811,respondent_91811,No,Yes,11657.33,4,95,0
1320,respondent_1320,No,Yes,41275.0,4,130,0
35327,respondent_35327,Yes,Yes,63500.0,2,130,8
48742,respondent_48742,No,Yes,0.0,4,109,5
74482,respondent_74482,Yes,Yes,18653.76,1,39,4
70397,respondent_70397,No,Yes,0.0,3,17,8
40036,respondent_40036,Yes,Yes,2385.06,2,50,4
35516,respondent_35516,No,Yes,0.0,3,99,8
82493,respondent_82493,No,Yes,48895.0,2,130,6
94969,respondent_94969,No,Yes,3976.37,4,50,3
11066,respondent_11066,Yes,Yes,0.0,2,56,7
3501,respondent_3501,No,Yes,0.0,1,42,8
8721,respondent_8721,Yes,Yes,36512.5,4,130,0
18660,respondent_18660,Yes,Yes,1009.65,4,11,8
53096,respondent_53096,Yes,Yes,16322.04,3,82,4
6787,respondent_6787,No,Yes,0.0,4,85,8
90087,respondent_90087,Yes,Yes,52705.0,2,130,8
34091,respondent_34091,Yes,No,3608.07,4,119,3
61163,respondent_61163,Yes,Yes,43180.0,2,130,6
5843,respondent_5843,No,Yes,0.0,4,50,8
90588,respondent_90588,Yes,Yes,48260.0,1,130,0
41768,respondent_41768,Yes,Yes,0.0,1,42,8
30105,respondent_30105,Yes,No,19367.5,2,130,4
25866,respondent_25866,No,Yes,63500.0,2,130,8
57429,respondent_57429,No,Yes,107247.69,4,56,4
62346,respondent_62346,Yes,Yes,15543.21,2,42,1
19978,respondent_19978,Yes,Yes,23314.98,4,8,3
89975,respondent_89975,Yes,Yes,14994.57,4,128,1
88086,respondent_88086,Yes,Yes,2407.92,2,70,7
25973,respondent_25973,No,Yes,5715.0,1,90,4
70680,respondent_70680,No,Yes,11928.79,2,50,4
71042,respondent_71042,Yes,Yes,9325.93,1,111,4
80195,respondent_80195,No,Yes,64770.0,2,130,2
39091,respondent_39091,No,No,1501.14,4,93,4
67027,respondent_67027,No,Yes,317500.0,4,7,6
40508,respondent_40508,No,Yes,0.0,3,21,3
620,respondent_620,No,No,13990.32,3,82,4
92369,respondent_92369,No,Yes,3371.85,4,100,4
12702,respondent_12702,Yes,Yes,0.0,4,123,0
93355,respondent_93355,No,Yes,13230.54,4,128,4
70564,respondent_70564,Yes,Yes,0.0,1,17,0
4232,respondent_4232,Yes,Yes,38100.0,3,50,8
22945,respondent_22945,Yes,Yes,3230.56,1,50,0
62153,respondent_62153,No,No,22051.01,4,128,8
97506,respondent_97506,No,No,20883.88,4,83,1
67836,respondent_67836,Yes,Yes,0.0,2,50,5
83173,respondent_83173,Yes,Yes,0.0,3,42,8
28950,respondent_28950,Yes,Yes,6858.0,2,50,4
42469,respondent_42469,Yes,Yes,0.0,1,55,3
40960,respondent_40960,No,No,13600.43,2,40,4
29139,respondent_29139,No,Yes,0.0,3,134,8
79026,respondent_79026,No,Yes,21590.0,4,130,2
